timestamp,code,side,price,qty,reason,pnl,holding_days,return_pct
2024-05-21,BTC-USDT,sell,71054.415,0.014074,signal,0.0,0,0.0
2024-06-14,BTC-USDT,buy,65448.718,0.014074,signal,78.8946,24,15.78
2024-06-14,BTC-USDT,buy,65448.718,0.016605,signal,0.0,0,0.0
2024-06-25,BTC-USDT,sell,60263.1534,0.016605,signal,-86.1063,10,-15.85
2024-06-25,BTC-USDT,buy,61498.744,0.016201,signal,0.0,0,0.0
2024-06-26,BTC-USDT,sell,61697.2659,0.016201,signal,3.2163,1,0.65
2024-07-01,BTC-USDT,sell,63608.9896,0.015696,signal,0.0,0,0.0
2024-07-03,BTC-USDT,buy,60346.178,0.015696,signal,51.2131,2,10.26
2024-07-05,BTC-USDT,buy,56481.4166,0.018588,signal,0.0,0,0.0
2024-07-08,BTC-USDT,sell,55829.8811,0.018588,signal,-12.1107,2,-2.31
2024-07-09,BTC-USDT,buy,57455.1732,0.018032,signal,0.0,0,0.0
2024-07-10,BTC-USDT,sell,57684.1735,0.018032,signal,4.1293,1,0.8
2024-07-10,BTC-USDT,buy,57656.6239,0.018019,signal,0.0,0,0.0
2024-07-12,BTC-USDT,sell,57311.2201,0.018019,signal,-6.2238,1,-1.2
2024-07-12,BTC-USDT,buy,56978.485,0.018102,signal,0.0,0,0.0
2024-07-24,BTC-USDT,sell,66726.63,0.018102,signal,176.4609,12,34.22
2024-07-24,BTC-USDT,sell,66726.63,0.017859,signal,0.0,0,0.0
2024-07-26,BTC-USDT,buy,67405.686,0.017859,signal,-12.1273,2,-2.04
2024-07-26,BTC-USDT,buy,67405.686,0.017605,signal,0.0,0,0.0
2024-07-27,BTC-USDT,sell,68585.66,0.017605,signal,20.7734,1,3.5
2024-07-28,BTC-USDT,buy,68270.118,0.017706,signal,0.0,0,0.0
2024-07-30,BTC-USDT,sell,66751.2877,0.017706,signal,-26.8924,1,-4.45
2024-07-30,BTC-USDT,sell,66751.2877,0.01765,signal,0.0,0,0.0
2024-07-30,BTC-USDT,buy,66244.4257,0.01765,signal,8.9461,0,1.52
2024-07-30,BTC-USDT,buy,66244.4257,0.0179,signal,0.0,0,0.0
2024-08-01,BTC-USDT,sell,65151.7778,0.0179,signal,-19.5584,2,-3.3
2024-08-01,BTC-USDT,sell,65151.7778,0.017971,signal,0.0,0,0.0
2024-08-03,BTC-USDT,buy,60274.092,0.017971,signal,87.6569,1,14.97
2024-08-03,BTC-USDT,buy,60274.092,0.020828,signal,0.0,0,0.0
2024-08-04,BTC-USDT,sell,58686.4721,0.020828,signal,-33.0669,1,-5.27
2024-08-04,BTC-USDT,sell,58686.4721,0.020609,signal,0.0,0,0.0
2024-08-05,BTC-USDT,buy,52694.1339,0.020609,signal,123.4961,0,20.42
2024-08-05,BTC-USDT,buy,52694.1339,0.026005,signal,0.0,0,0.0
2024-08-26,BTC-USDT,sell,63468.8497,0.026005,signal,280.1965,21,40.9
2024-08-27,BTC-USDT,buy,62711.33,0.02566,signal,0.0,0,0.0
2024-09-01,BTC-USDT,sell,58172.0094,0.02566,signal,-116.479,4,-14.48
2024-09-01,BTC-USDT,buy,57959.9655,0.025684,signal,0.0,0,0.0
2024-09-03,BTC-USDT,sell,57836.0675,0.025684,signal,-3.1822,2,-0.43
2024-09-04,BTC-USDT,buy,56625.2885,0.026189,signal,0.0,0,0.0
2024-09-05,BTC-USDT,sell,56076.9375,0.026189,signal,-14.3608,1,-1.94
2024-09-06,BTC-USDT,buy,56206.099,0.026096,signal,0.0,0,0.0
2024-09-15,BTC-USDT,sell,60133.928,0.026096,signal,102.5006,8,13.98
2024-09-21,BTC-USDT,sell,63084.442,0.024775,signal,0.0,0,0.0
2024-09-22,BTC-USDT,buy,62699.334,0.024775,signal,9.5411,1,1.22
2024-09-26,BTC-USDT,sell,65099.9737,0.024146,signal,0.0,0,0.0
2024-09-28,BTC-USDT,buy,65832.89,0.024146,signal,-17.697,1,-2.25
2024-09-30,BTC-USDT,sell,63664.152,0.024409,signal,0.0,0,0.0
2024-10-03,BTC-USDT,buy,60202.096,0.024409,signal,84.5053,2,10.88
2024-10-05,BTC-USDT,buy,62101.025,0.026393,signal,0.0,0,0.0
2024-10-06,BTC-USDT,sell,61931.019,0.026393,signal,-4.487,1,-0.55
2024-10-08,BTC-USDT,buy,62661.325,0.026055,signal,0.0,0,0.0
2024-10-09,BTC-USDT,sell,62398.785,0.026055,signal,-6.8405,1,-0.84
2024-10-09,BTC-USDT,sell,62398.785,0.025979,signal,0.0,0,0.0
2024-10-11,BTC-USDT,buy,61116.543,0.025979,signal,33.3114,2,4.11
2024-10-11,BTC-USDT,buy,61116.543,0.027107,signal,0.0,0,0.0
2024-10-12,BTC-USDT,sell,63125.9213,0.027107,signal,54.4682,1,6.58
2024-10-12,BTC-USDT,sell,63125.9213,0.027065,signal,0.0,0,0.0
2024-10-12,BTC-USDT,buy,63135.0117,0.027065,signal,-0.246,0,-0.03
2024-10-12,BTC-USDT,buy,63135.0117,0.027149,signal,0.0,0,0.0
2024-10-13,BTC-USDT,sell,62806.581,0.027149,signal,-8.9166,1,-1.04
2024-10-14,BTC-USDT,sell,64789.8289,0.026199,signal,0.0,0,0.0
2024-11-21,BTC-USDT,buy,97602.9971,0.026199,liquidation,-859.6722,37,-101.29
2024-11-21,BTC-USDT,sell,95750.2209,0.009045,signal,0.0,0,0.0
2024-12-10,BTC-USDT,buy,95706.6194,0.009045,signal,0.3944,19,0.09
2024-12-21,BTC-USDT,buy,98615.1029,0.00885,signal,0.0,0,0.0
2024-12-22,BTC-USDT,sell,95330.0211,0.00885,signal,-29.073,1,-6.66
2024-12-26,BTC-USDT,buy,95487.1197,0.008824,signal,0.0,0,0.0
2024-12-27,BTC-USDT,sell,94390.5311,0.008824,signal,-9.6763,1,-2.3
2024-12-28,BTC-USDT,buy,94636.5746,0.00879,signal,0.0,0,0.0
2024-12-31,BTC-USDT,sell,95631.3304,0.00879,signal,8.7439,3,2.1
2025-01-01,BTC-USDT,buy,93372.9031,0.008985,signal,0.0,0,0.0
2025-01-22,BTC-USDT,sell,103814.8566,0.008985,signal,93.821,21,22.37
2025-01-23,BTC-USDT,buy,102983.406,0.008978,signal,0.0,0,0.0
2025-01-29,BTC-USDT,sell,101978.925,0.008978,signal,-9.0182,6,-1.95
2025-01-30,BTC-USDT,buy,104316.2821,0.008748,signal,0.0,0,0.0
2025-02-18,BTC-USDT,sell,95256.7678,0.008748,signal,-79.2526,19,-17.37
2025-02-20,BTC-USDT,buy,96816.0538,0.008531,signal,0.0,0,0.0
2025-02-27,BTC-USDT,sell,86222.7071,0.008531,signal,-90.3718,7,-21.88
2025-02-27,BTC-USDT,buy,86212.8949,0.008499,signal,0.0,0,0.0
2025-02-28,BTC-USDT,sell,82064.0075,0.008499,signal,-35.2614,1,-9.62
2025-02-28,BTC-USDT,buy,83646.9126,0.008329,signal,0.0,0,0.0
2025-03-06,BTC-USDT,sell,89759.088,0.008329,signal,50.9083,5,14.61
2025-03-07,BTC-USDT,buy,88307.9719,0.00844,signal,0.0,0,0.0
2025-03-10,BTC-USDT,sell,82292.6431,0.00844,signal,-50.7694,3,-13.62
2025-03-10,BTC-USDT,buy,82555.5271,0.008397,signal,0.0,0,0.0
2025-03-11,BTC-USDT,sell,79733.1635,0.008397,signal,-23.6994,1,-6.84
2025-03-12,BTC-USDT,buy,83355.2568,0.008022,signal,0.0,0,0.0
2025-03-14,BTC-USDT,sell,83483.0376,0.008022,signal,1.0251,2,0.31
2025-03-14,BTC-USDT,buy,84407.3626,0.007921,signal,0.0,0,0.0
2025-03-20,BTC-USDT,sell,85716.4104,0.007921,signal,10.369,5,3.1
2025-03-20,BTC-USDT,buy,84135.4767,0.008047,signal,0.0,0,0.0
2025-03-21,BTC-USDT,sell,84143.2873,0.008047,signal,0.0629,1,0.02
2025-03-22,BTC-USDT,buy,84455.8368,0.008008,signal,0.0,0,0.0
2025-03-24,BTC-USDT,sell,87917.919,0.008008,signal,27.7244,2,8.2
2025-03-24,BTC-USDT,buy,88506.1109,0.007943,signal,0.0,0,0.0
2025-03-29,BTC-USDT,sell,82462.768,0.007943,signal,-48.0023,4,-13.66
2025-03-30,BTC-USDT,buy,82982.6106,0.007871,signal,0.0,0,0.0
2025-03-31,BTC-USDT,sell,83457.4304,0.007871,signal,3.7373,1,1.14
2025-04-02,BTC-USDT,buy,84756.7172,0.007741,signal,0.0,0,0.0
2025-04-03,BTC-USDT,sell,82702.0883,0.007741,signal,-15.9049,1,-4.85
2025-04-05,BTC-USDT,buy,82910.9648,0.007711,signal,0.0,0,0.0
2025-04-07,BTC-USDT,sell,79916.4918,0.007711,signal,-23.0904,2,-7.22
2025-04-09,BTC-USDT,buy,77229.7556,0.007966,signal,0.0,0,0.0
2025-04-12,BTC-USDT,sell,84785.3361,0.007966,signal,60.1878,3,19.57
2025-04-13,BTC-USDT,sell,84712.4626,0.007958,signal,0.0,0,0.0
2025-04-14,BTC-USDT,buy,84542.26,0.007958,signal,1.3545,1,0.4
2025-04-15,BTC-USDT,buy,85026.2219,0.007942,signal,0.0,0,0.0
2025-04-16,BTC-USDT,sell,83602.178,0.007942,signal,-11.3098,1,-3.35
2025-04-19,BTC-USDT,buy,85282.54,0.007777,signal,0.0,0,0.0
2025-04-21,BTC-USDT,sell,87124.496,0.007777,signal,14.3249,2,4.32
2025-04-22,BTC-USDT,sell,88125.1254,0.007677,signal,0.0,0,0.0
2025-04-22,BTC-USDT,buy,88618.6172,0.007677,signal,-3.7885,0,-1.12
2025-04-22,BTC-USDT,buy,88618.6172,0.007597,signal,0.0,0,0.0
2025-04-23,BTC-USDT,sell,93743.2949,0.007597,signal,38.9322,1,11.57
2025-04-28,BTC-USDT,buy,94147.4402,0.007545,signal,0.0,0,0.0
2025-04-29,BTC-USDT,sell,94116.5882,0.007545,signal,-0.2328,1,-0.07
2025-05-01,BTC-USDT,buy,96917.9948,0.007318,signal,0.0,0,0.0
2025-05-02,BTC-USDT,sell,96600.6855,0.007318,signal,-2.3221,1,-0.65
2025-05-05,BTC-USDT,buy,93975.9645,0.007514,signal,0.0,0,0.0
2025-05-06,BTC-USDT,sell,96211.81,0.007514,signal,16.8001,1,4.76
2025-05-09,BTC-USDT,sell,102544.2023,0.007041,signal,0.0,0,0.0
2025-05-15,BTC-USDT,buy,103302.9857,0.007041,signal,-5.3426,6,-1.48
2025-05-16,BTC-USDT,sell,103741.7532,0.006921,signal,0.0,0,0.0
2025-05-17,BTC-USDT,buy,103176.3624,0.006921,signal,3.9131,1,1.09
2025-05-18,BTC-USDT,sell,103199.8643,0.006993,signal,0.0,0,0.0
2025-05-28,BTC-USDT,buy,107160.8637,0.006993,signal,-27.6993,10,-7.68
2025-05-29,BTC-USDT,sell,106250.4482,0.006556,signal,0.0,0,0.0
2025-06-01,BTC-USDT,buy,104247.2276,0.006556,signal,13.1331,2,3.77
2025-06-01,BTC-USDT,buy,104247.2276,0.006802,signal,0.0,0,0.0
2025-06-03,BTC-USDT,sell,105376.9552,0.006802,signal,7.6844,2,2.17
2025-06-04,BTC-USDT,buy,105645.6964,0.006782,signal,0.0,0,0.0
2025-06-08,BTC-USDT,sell,105931.5377,0.006782,signal,1.9386,4,0.54
2025-06-08,BTC-USDT,buy,106135.9915,0.006752,signal,0.0,0,0.0
2025-06-10,BTC-USDT,sell,109150.5374,0.006752,signal,20.3542,1,5.68
2025-06-10,BTC-USDT,sell,109248.9582,0.006736,signal,0.0,0,0.0
2025-06-13,BTC-USDT,buy,103825.5368,0.006736,signal,36.5322,2,9.93
2025-06-13,BTC-USDT,buy,103825.5368,0.007455,signal,0.0,0,0.0
2025-06-14,BTC-USDT,sell,104788.8694,0.007455,signal,7.1816,1,1.86
2025-06-15,BTC-USDT,buy,105533.7705,0.00738,signal,0.0,0,0.0
2025-06-16,BTC-USDT,sell,107008.2691,0.00738,signal,10.8818,1,2.79
2025-06-16,BTC-USDT,sell,107008.2691,0.007384,signal,0.0,0,0.0
2025-06-16,BTC-USDT,buy,107753.86,0.007384,signal,-5.5054,0,-1.39
2025-06-18,BTC-USDT,buy,104908.488,0.007461,signal,0.0,0,0.0
2025-06-19,BTC-USDT,sell,104590.5286,0.007461,signal,-2.3723,1,-0.61
2025-06-20,BTC-USDT,sell,105905.8906,0.007359,signal,0.0,0,0.0
2025-06-21,BTC-USDT,buy,103612.6804,0.007359,signal,16.8757,1,4.33
2025-06-21,BTC-USDT,sell,103131.3885,0.007718,signal,0.0,0,0.0
2025-06-23,BTC-USDT,buy,101152.2008,0.007718,signal,15.2754,1,3.84
2025-06-23,BTC-USDT,buy,101152.2008,0.008009,signal,0.0,0,0.0
2025-06-24,BTC-USDT,sell,105192.0976,0.008009,signal,32.3555,1,7.99
2025-06-25,BTC-USDT,buy,106527.8173,0.007908,signal,0.0,0,0.0
2025-06-26,BTC-USDT,sell,107707.6193,0.007908,signal,9.3299,1,2.22
2025-06-28,BTC-USDT,buy,107163.565,0.007939,signal,0.0,0,0.0
2025-06-29,BTC-USDT,sell,107348.4689,0.007939,signal,1.468,1,0.35
2025-06-29,BTC-USDT,sell,107586.19,0.007911,signal,0.0,0,0.0
2025-06-30,BTC-USDT,buy,107166.3164,0.007911,signal,3.3216,1,0.78
2025-07-10,BTC-USDT,sell,111158.303,0.007684,signal,0.0,0,0.0
2025-08-01,BTC-USDT,buy,116024.0931,0.007684,signal,-37.3887,22,-8.75
2025-08-01,BTC-USDT,buy,116024.0931,0.00713,signal,0.0,0,0.0
2025-08-03,BTC-USDT,sell,113735.3939,0.00713,signal,-16.3184,2,-3.95
2025-08-08,BTC-USDT,buy,116602.6622,0.006916,signal,0.0,0,0.0
2025-08-09,BTC-USDT,sell,116914.3836,0.006916,signal,2.1559,1,0.53
2025-08-10,BTC-USDT,sell,117961.0,0.006847,signal,0.0,0,0.0
2025-08-13,BTC-USDT,buy,119640.1902,0.006847,signal,-11.4974,2,-2.85
2025-08-13,BTC-USDT,sell,120435.752,0.006614,signal,0.0,0,0.0
2025-08-15,BTC-USDT,buy,118740.9708,0.006614,signal,11.2093,1,2.81
2025-08-15,BTC-USDT,buy,118740.9708,0.006806,signal,0.0,0,0.0
2025-08-16,BTC-USDT,sell,117335.9427,0.006806,signal,-9.5626,1,-2.37
2025-08-17,BTC-USDT,buy,117600.781,0.006779,signal,0.0,0,0.0
2025-08-19,BTC-USDT,sell,113729.4968,0.006779,signal,-26.2434,1,-6.58
2025-08-20,BTC-USDT,buy,113756.83,0.006767,signal,0.0,0,0.0
2025-08-22,BTC-USDT,sell,112941.8009,0.006767,signal,-5.5153,1,-1.43
2025-08-23,BTC-USDT,sell,115870.016,0.006586,signal,0.0,0,0.0
2025-08-24,BTC-USDT,buy,114571.307,0.006586,signal,8.5533,1,2.24
2025-08-27,BTC-USDT,buy,111190.9377,0.006939,signal,0.0,0,0.0
2025-08-28,BTC-USDT,sell,113157.1831,0.006939,signal,13.6438,1,3.54
2025-08-29,BTC-USDT,buy,108199.4727,0.007248,signal,0.0,0,0.0
2025-08-30,BTC-USDT,sell,108476.8644,0.007248,signal,2.0105,1,0.51
2025-08-31,BTC-USDT,buy,109279.4924,0.007187,signal,0.0,0,0.0
2025-09-01,BTC-USDT,sell,108010.7276,0.007187,signal,-9.1186,1,-2.32
2025-09-03,BTC-USDT,buy,111427.686,0.006958,signal,0.0,0,0.0
2025-09-05,BTC-USDT,sell,111856.044,0.006958,signal,2.9805,2,0.77
2025-09-06,BTC-USDT,buy,110923.1439,0.007006,signal,0.0,0,0.0
2025-09-08,BTC-USDT,sell,111057.7034,0.007006,signal,0.9427,2,0.24
2025-09-10,BTC-USDT,sell,113681.141,0.006834,signal,0.0,0,0.0
2025-09-11,BTC-USDT,buy,115141.552,0.006834,signal,-9.9804,1,-2.57
2025-09-13,BTC-USDT,buy,115944.1031,0.006612,signal,0.0,0,0.0
2025-09-14,BTC-USDT,sell,115344.0491,0.006612,signal,-3.9676,1,-1.04
2025-09-16,BTC-USDT,buy,115091.9972,0.006618,signal,0.0,0,0.0
2025-09-17,BTC-USDT,sell,117175.6629,0.006618,signal,13.7897,1,3.62
2025-09-19,BTC-USDT,buy,117299.9407,0.006604,signal,0.0,0,0.0
2025-09-23,BTC-USDT,sell,112596.5835,0.006604,signal,-31.061,4,-8.02
2025-09-25,BTC-USDT,buy,112717.5706,0.00658,signal,0.0,0,0.0
2025-10-02,BTC-USDT,sell,118589.7455,0.00658,signal,38.6389,7,10.42
2025-10-02,BTC-USDT,sell,118589.7455,0.006554,signal,0.0,0,0.0
2025-10-06,BTC-USDT,buy,125062.5,0.006554,signal,-42.4224,4,-10.92
2025-10-07,BTC-USDT,sell,124637.64,0.005906,signal,0.0,0,0.0
2025-10-08,BTC-USDT,buy,122010.975,0.005906,signal,15.5131,1,4.21
2025-10-08,BTC-USDT,buy,122010.975,0.006158,signal,0.0,0,0.0
2025-10-23,BTC-USDT,sell,110191.8065,0.006158,signal,-72.7824,15,-19.37
2025-10-24,BTC-USDT,buy,111380.1723,0.006051,signal,0.0,0,0.0
2025-10-27,BTC-USDT,sell,114752.655,0.006051,signal,20.4069,3,6.06
2025-10-27,BTC-USDT,sell,114752.655,0.006052,signal,0.0,0,0.0
2025-10-28,BTC-USDT,buy,115125.7141,0.006052,signal,-2.2578,1,-0.65
2025-10-29,BTC-USDT,buy,112723.0834,0.006126,signal,0.0,0,0.0
2025-11-01,BTC-USDT,sell,110016.3643,0.006126,signal,-16.5814,3,-4.8
2025-11-01,BTC-USDT,sell,109891.2869,0.00612,signal,0.0,0,0.0
2025-11-03,BTC-USDT,buy,110595.9603,0.00612,signal,-4.3126,1,-1.28
2025-11-09,BTC-USDT,buy,101684.0666,0.00657,signal,0.0,0,0.0
2025-11-10,BTC-USDT,sell,106168.7791,0.00657,signal,29.4646,1,8.82
2025-11-10,BTC-USDT,sell,106168.7791,0.006582,signal,0.0,0,0.0
2025-11-11,BTC-USDT,buy,105313.9106,0.006582,signal,5.6267,1,1.61
2025-11-11,BTC-USDT,buy,105024.1058,0.006686,signal,0.0,0,0.0
2025-11-14,BTC-USDT,sell,97520.3454,0.006686,signal,-50.1701,2,-14.29
2025-11-22,BTC-USDT,buy,84571.2645,0.007694,signal,0.0,0,0.0
2025-11-23,BTC-USDT,sell,85821.7577,0.007694,signal,9.6213,1,2.96
2025-11-23,BTC-USDT,buy,86109.2731,0.00766,signal,0.0,0,0.0
2025-11-28,BTC-USDT,sell,91255.0397,0.00766,signal,39.4166,4,11.95
2025-11-28,BTC-USDT,buy,90875.9853,0.007672,signal,0.0,0,0.0
2025-11-30,BTC-USDT,sell,90922.6759,0.007672,signal,0.3582,1,0.1
2025-12-02,BTC-USDT,buy,86597.7372,0.008044,signal,0.0,0,0.0
2025-12-05,BTC-USDT,sell,92229.1324,0.008044,signal,45.2989,3,13.01
2025-12-05,BTC-USDT,buy,88980.508,0.008322,signal,0.0,0,0.0
2025-12-07,BTC-USDT,sell,89552.2315,0.008322,signal,4.7579,2,1.29
2025-12-08,BTC-USDT,buy,90956.1553,0.00818,signal,0.0,0,0.0
2025-12-09,BTC-USDT,sell,90121.7666,0.00818,signal,-6.8253,1,-1.83
2025-12-11,BTC-USDT,buy,90279.3071,0.008157,signal,0.0,0,0.0
2025-12-12,BTC-USDT,sell,92397.778,0.008157,signal,17.2804,1,4.69
2025-12-13,BTC-USDT,buy,90277.8864,0.008339,signal,0.0,0,0.0
2025-12-14,BTC-USDT,sell,90200.4772,0.008339,signal,-0.6455,1,-0.17
2025-12-14,BTC-USDT,sell,90200.4772,0.008321,signal,0.0,0,0.0
2025-12-15,BTC-USDT,buy,89286.9512,0.008321,signal,7.6015,0,2.03
2025-12-15,BTC-USDT,buy,89286.9512,0.008493,signal,0.0,0,0.0
2025-12-16,BTC-USDT,sell,87254.351,0.008493,signal,-17.2629,1,-4.55
2025-12-17,BTC-USDT,sell,86374.2413,0.008571,signal,0.0,0,0.0
2025-12-18,BTC-USDT,buy,87385.671,0.008571,signal,-8.669,1,-2.34
2025-12-18,BTC-USDT,buy,87385.671,0.008379,signal,0.0,0,0.0
2025-12-19,BTC-USDT,sell,87907.8841,0.008379,signal,4.3756,1,1.2
2025-12-19,BTC-USDT,sell,87907.8841,0.008368,signal,0.0,0,0.0
2025-12-22,BTC-USDT,buy,90171.5032,0.008368,signal,-18.942,2,-5.15
2025-12-24,BTC-USDT,sell,87090.8228,0.008223,signal,0.0,0,0.0
2025-12-25,BTC-USDT,buy,87762.0791,0.008223,signal,-5.5197,1,-1.54
2025-12-25,BTC-USDT,sell,88197.1394,0.008055,signal,0.0,0,0.0
2025-12-27,BTC-USDT,buy,87609.783,0.008055,signal,4.7312,2,1.33
2025-12-28,BTC-USDT,buy,87854.6954,0.008141,signal,0.0,0,0.0
2025-12-29,BTC-USDT,sell,89732.3614,0.008141,signal,15.2861,1,4.27
2025-12-29,BTC-USDT,sell,89732.3614,0.008123,signal,0.0,0,0.0
2025-12-31,BTC-USDT,buy,88657.4166,0.008123,signal,8.7318,2,2.4
2026-01-01,BTC-USDT,sell,87870.043,0.008404,signal,0.0,0,0.0
2026-01-02,BTC-USDT,buy,89462.809,0.008404,signal,-13.3856,1,-3.63
2026-01-04,BTC-USDT,sell,91189.7523,0.00795,signal,0.0,0,0.0
2026-01-06,BTC-USDT,buy,93826.9,0.00795,signal,-20.9653,2,-5.78
2026-01-07,BTC-USDT,sell,91929.3223,0.007659,signal,0.0,0,0.0
2026-01-09,BTC-USDT,buy,91083.9092,0.007659,signal,6.475,1,1.84
2026-01-09,BTC-USDT,buy,91083.9092,0.007791,signal,0.0,0,0.0
2026-01-10,BTC-USDT,sell,90382.5461,0.007791,signal,-5.4643,1,-1.54
2026-01-11,BTC-USDT,sell,90653.6505,0.007767,signal,0.0,0,0.0
2026-01-12,BTC-USDT,buy,91453.794,0.007767,signal,-6.2147,1,-1.77
2026-01-13,BTC-USDT,sell,92082.5657,0.007577,signal,0.0,0,0.0
2026-01-14,BTC-USDT,buy,96812.9523,0.007577,signal,-35.8421,1,-10.27
2026-01-18,BTC-USDT,sell,95228.0921,0.006948,signal,0.0,0,0.0
2026-01-19,BTC-USDT,buy,92858.8362,0.006948,signal,16.4616,1,4.98
2026-01-20,BTC-USDT,sell,92505.8739,0.007328,signal,0.0,0,0.0
2026-01-22,BTC-USDT,buy,89863.6994,0.007328,signal,19.3619,2,5.71
2026-01-22,BTC-USDT,sell,89289.263,0.00781,signal,0.0,0,0.0
2026-01-24,BTC-USDT,buy,89645.0601,0.00781,signal,-2.7788,1,-0.8
2026-01-24,BTC-USDT,buy,89747.7014,0.007737,signal,0.0,0,0.0
2026-01-26,BTC-USDT,sell,87956.6397,0.007737,signal,-13.8574,2,-3.99
2026-01-30,BTC-USDT,buy,82404.8919,0.008245,signal,0.0,0,0.0
2026-01-31,BTC-USDT,sell,78116.0824,0.008245,signal,-35.3612,1,-10.41
2026-01-31,BTC-USDT,sell,78116.0824,0.008302,signal,0.0,0,0.0
2026-02-01,BTC-USDT,buy,78939.46,0.008302,signal,-6.8357,0,-2.11
2026-02-01,BTC-USDT,buy,78939.46,0.008066,signal,0.0,0,0.0
2026-02-05,BTC-USDT,sell,70721.4816,0.008066,signal,-66.2862,4,-20.82
2026-02-05,BTC-USDT,buy,71585.765,0.007938,signal,0.0,0,0.0
2026-02-18,BTC-USDT,sell,67469.7682,0.007938,signal,-32.6728,12,-11.5
2026-02-18,BTC-USDT,buy,68191.8789,0.007808,signal,0.0,0,0.0
2026-02-22,BTC-USDT,sell,67941.942,0.007808,signal,-1.9515,3,-0.73
2026-02-22,BTC-USDT,buy,67717.9921,0.007817,signal,0.0,0,0.0
2026-03-02,BTC-USDT,sell,66171.7976,0.007817,signal,-12.0866,7,-4.57
2026-03-02,BTC-USDT,buy,66349.5482,0.007766,signal,0.0,0,0.0
2026-03-03,BTC-USDT,sell,68293.0364,0.007766,signal,15.0931,1,5.86
2026-03-04,BTC-USDT,buy,68357.4917,0.007749,signal,0.0,0,0.0
2026-03-05,BTC-USDT,sell,72019.4723,0.007749,signal,28.3767,1,10.71
2026-03-06,BTC-USDT,buy,70563.194,0.0079,signal,0.0,0,0.0
2026-03-14,BTC-USDT,sell,70561.3817,0.0079,signal,-0.0143,7,-0.01
2026-03-14,BTC-USDT,buy,70536.4106,0.007872,signal,0.0,0,0.0
2026-03-16,BTC-USDT,sell,73528.7572,0.007872,signal,23.5558,2,8.48
2026-03-16,BTC-USDT,sell,73528.7572,0.007834,signal,0.0,0,0.0
2026-03-17,BTC-USDT,buy,73766.3147,0.007834,signal,-1.861,0,-0.65
2026-03-17,BTC-USDT,buy,73766.3147,0.00778,signal,0.0,0,0.0
2026-03-20,BTC-USDT,sell,69825.16,0.00778,signal,-30.6622,3,-10.69
2026-03-22,BTC-USDT,buy,68682.4841,0.007921,signal,0.0,0,0.0
2026-03-24,BTC-USDT,sell,69838.1035,0.007921,signal,9.1537,2,3.37
2026-03-27,BTC-USDT,buy,67729.6579,0.008154,signal,0.0,0,0.0
2026-03-30,BTC-USDT,sell,67590.5778,0.008154,signal,-1.1341,2,-0.41
2026-04-01,BTC-USDT,buy,67816.6314,0.008112,signal,0.0,0,0.0
2026-04-02,BTC-USDT,sell,66648.1393,0.008112,signal,-9.4788,1,-3.45
2026-04-02,BTC-USDT,buy,67015.481,0.008058,signal,0.0,0,0.0
2026-04-03,BTC-USDT,sell,66855.3156,0.008058,signal,-1.2906,1,-0.48
2026-04-06,BTC-USDT,sell,69173.386,0.007779,signal,0.0,0,0.0
2026-04-07,BTC-USDT,buy,68202.1941,0.007779,signal,7.5549,1,2.81
2026-04-07,BTC-USDT,sell,68671.4671,0.007944,signal,0.0,0,0.0
2026-04-09,BTC-USDT,buy,71067.3459,0.007944,signal,-19.0329,1,-6.98
2026-04-09,BTC-USDT,sell,71240.8118,0.00739,signal,0.0,0,0.0
2026-04-10,BTC-USDT,buy,72496.7503,0.00739,signal,-9.2814,1,-3.53
2026-04-11,BTC-USDT,buy,72990.8672,0.007084,signal,0.0,0,0.0
2026-04-13,BTC-USDT,sell,72363.9499,0.007084,signal,-4.4411,2,-1.72
