timestamp,code,side,price,qty,reason,pnl,holding_days,return_pct
2026-02-01,BTC-USDT,buy,78939.46,0.005618,signal,0.0,0,0.0
2026-02-05,BTC-USDT,sell,73129.2571,0.005618,signal,-32.6417,3,-11.04
2026-02-05,BTC-USDT,buy,66380.1835,0.006301,signal,0.0,0,0.0
2026-02-18,BTC-USDT,sell,67469.7682,0.006301,signal,6.8655,12,2.46
2026-02-18,BTC-USDT,buy,68191.8789,0.006182,signal,0.0,0,0.0
2026-02-22,BTC-USDT,sell,67941.942,0.006182,signal,-1.5451,3,-0.55
2026-02-23,BTC-USDT,buy,66438.1225,0.006318,signal,0.0,0,0.0
2026-02-25,BTC-USDT,sell,67378.6138,0.006318,signal,5.942,2,2.12
2026-02-25,BTC-USDT,buy,68708.5371,0.006166,signal,0.0,0,0.0
2026-02-27,BTC-USDT,sell,66062.3523,0.006166,signal,-16.3164,1,-5.78
2026-02-28,BTC-USDT,buy,63690.3793,0.006453,signal,0.0,0,0.0
2026-03-01,BTC-USDT,sell,65236.0756,0.006453,signal,9.9744,1,3.64
2026-03-02,BTC-USDT,buy,66349.5482,0.006301,signal,0.0,0,0.0
2026-03-03,BTC-USDT,sell,68293.0364,0.006301,signal,12.2459,1,4.39
2026-03-04,BTC-USDT,buy,68357.4917,0.006244,signal,0.0,0,0.0
2026-03-05,BTC-USDT,sell,72019.4723,0.006244,signal,22.8654,1,8.04
2026-03-09,BTC-USDT,buy,66229.108,0.006698,signal,0.0,0,0.0
2026-03-10,BTC-USDT,sell,69686.7192,0.006698,signal,23.1591,1,7.83
2026-03-22,BTC-USDT,buy,68682.4841,0.006704,signal,0.0,0,0.0
2026-03-24,BTC-USDT,sell,69838.1035,0.006704,signal,7.7473,2,2.52
2026-03-29,BTC-USDT,buy,66851.419,0.006966,signal,0.0,0,0.0
2026-03-30,BTC-USDT,sell,67590.5778,0.006966,signal,5.149,1,1.66
2026-04-01,BTC-USDT,buy,67816.6314,0.006918,signal,0.0,0,0.0
2026-04-02,BTC-USDT,sell,66648.1393,0.006918,signal,-8.0836,1,-2.58
2026-05-10,BTC-USDT,sell,80767.546,0.005728,signal,0.0,0,0.0
2026-05-13,BTC-USDT,buy,79313.61,0.005728,end_of_backtest,8.3281,3,2.7
