timestamp,code,side,price,qty,reason,pnl,holding_days,return_pct
2024-05-23,BTC-USDT,sell,67714.7457,0.011076,signal,0.0,0,0.0
2024-05-25,BTC-USDT,buy,68694.7202,0.011076,signal,-10.8542,1,-2.17
2024-05-25,BTC-USDT,buy,68694.7202,0.010793,signal,0.0,0,0.0
2024-05-29,BTC-USDT,sell,68650.2577,0.010793,signal,-0.4799,3,-0.1
2024-05-29,BTC-USDT,sell,68650.2577,0.010804,signal,0.0,0,0.0
2024-05-30,BTC-USDT,buy,69394.8101,0.010804,signal,-8.0441,1,-1.63
2024-05-30,BTC-USDT,buy,69394.8101,0.010666,signal,0.0,0,0.0
2024-05-31,BTC-USDT,sell,67475.7652,0.010666,signal,-20.4685,1,-4.15
2024-05-31,BTC-USDT,sell,67475.7652,0.010651,signal,0.0,0,0.0
2024-06-02,BTC-USDT,buy,68176.2511,0.010651,signal,-7.4609,1,-1.56
2024-06-02,BTC-USDT,buy,68176.2511,0.010461,signal,0.0,0,0.0
2024-06-08,BTC-USDT,sell,69426.9492,0.010461,signal,13.0836,5,2.75
2024-06-08,BTC-USDT,sell,69426.9492,0.010382,signal,0.0,0,0.0
2024-06-10,BTC-USDT,buy,69894.94,0.010382,signal,-4.8587,2,-1.01
2024-06-10,BTC-USDT,buy,69894.94,0.010306,signal,0.0,0,0.0
2024-06-11,BTC-USDT,sell,67256.425,0.010306,signal,-27.1925,1,-5.66
2024-06-11,BTC-USDT,sell,67256.425,0.010367,signal,0.0,0,0.0
2024-06-12,BTC-USDT,buy,69650.818,0.010367,signal,-24.8227,0,-5.34
2024-06-12,BTC-USDT,buy,69650.818,0.009709,signal,0.0,0,0.0
2024-06-14,BTC-USDT,sell,66772.7669,0.009709,signal,-27.943,1,-6.2
2024-06-14,BTC-USDT,sell,66772.7669,0.00984,signal,0.0,0,0.0
2024-06-16,BTC-USDT,buy,66595.8013,0.00984,signal,1.7413,2,0.4
2024-06-16,BTC-USDT,buy,66595.8013,0.009877,signal,0.0,0,0.0
2024-06-18,BTC-USDT,sell,65467.25,0.009877,signal,-11.1467,1,-2.54
2024-06-18,BTC-USDT,sell,65467.25,0.009912,signal,0.0,0,0.0
2024-06-20,BTC-USDT,buy,65891.7694,0.009912,signal,-4.2078,2,-0.97
2024-06-20,BTC-USDT,buy,66202.9449,0.009742,signal,0.0,0,0.0
2024-06-21,BTC-USDT,sell,64190.7186,0.009742,signal,-19.6031,1,-4.56
2024-06-21,BTC-USDT,sell,63639.2045,0.009895,signal,0.0,0,0.0
